simulation,analysis,data,node,trial,scenario,heuristic,type,time,simulator-normalization
4,4,2,16,2,decreasing0.25,model-model,Model(B1),477.45822010869574,.48633428061441173948
4,4,2,16,2,decreasing0.25,model-model,Model(B2),446.4918305509947,.52006393871405782745
4,4,2,16,2,decreasing0.25,model-model,Model(B3),1205.861545416283,.19256298609293432809
4,4,2,16,2,decreasing0.25,model-even,Simulator,327.7200,1.0
4,4,2,16,2,decreasing0.25,model-even,Model(B),323.4989648033126,1.01304806400000009206
4,4,2,16,2,decreasing0.25,model-even,Model(B1),477.45822010869574,.68638466403488227937
4,4,2,16,2,decreasing0.25,model-even,Model(B2),446.4918305509947,.73398879346924682796
4,4,2,16,2,decreasing0.25,model-even,Model(B3),1205.861545416283,.27177249431804853744
4,4,2,16,2,decreasing0.25,even-model,Simulator,171.5366,1.0
4,4,2,16,2,decreasing0.25,even-model,Model(B),156.6578751065644,1.09497591412697605336
4,4,2,16,2,decreasing0.25,even-model,Model(B1),477.45822010869574,.35927038801625164043
4,4,2,16,2,decreasing0.25,even-model,Model(B2),446.4918305509947,.38418754445812524542
4,4,2,16,2,decreasing0.25,even-model,Model(B3),1205.861545416283,.14225231798131748061
4,4,2,16,2,decreasing0.25,even-even,Simulator,191.8056,1.0
4,4,2,16,2,decreasing0.25,even-even,Model(B),189.1461817168339,1.01406012143109211557
4,4,2,16,2,decreasing0.25,even-even,Model(B1),477.45822010869574,.40172226997439587612
4,4,2,16,2,decreasing0.25,even-even,Model(B2),446.4918305509947,.42958367180716761072
4,4,2,16,2,decreasing0.25,even-even,Model(B3),1205.861545416283,.15906104704067463247
4,4,2,16,2,decreasing0.5,model-model,Simulator,317.1755,1.0
4,4,2,16,2,decreasing0.5,model-model,Model(B),188.9514751552795,1.67860822329831801731
4,4,2,16,2,decreasing0.5,model-model,Model(B1),364.5320652173913,.87008943866392144628
4,4,2,16,2,decreasing0.5,model-model,Model(B2),333.56567565969027,.95086372233211482051
4,4,2,16,2,decreasing0.5,model-model,Model(B3),1092.9353905249786,.29020516926224568181
4,4,2,16,2,decreasing0.5,model-even,Simulator,323.3200,1.0
4,4,2,16,2,decreasing0.5,model-even,Model(B),212.29619565217394,1.52296652799999980661
4,4,2,16,2,decreasing0.5,model-even,Model(B1),364.5320652173913,.88694529466752344368
4,4,2,16,2,decreasing0.5,model-even,Model(B2),333.56567565969027,.96928438263491147256
4,4,2,16,2,decreasing0.5,model-even,Model(B3),1092.9353905249786,.29582718503121859615
4,4,2,16,2,decreasing0.5,even-model,Simulator,325.4242,1.0
4,4,2,16,2,decreasing0.5,even-model,Model(B),271.7869435817806,1.19735037934991887337
4,4,2,16,2,decreasing0.5,even-model,Model(B1),364.5320652173913,.89271762637926228703
4,4,2,16,2,decreasing0.5,even-model,Model(B2),333.56567565969027,.97559258564722243607
4,4,2,16,2,decreasing0.5,even-model,Model(B3),1092.9353905249786,.29775245894790389297
4,4,2,16,2,decreasing0.5,even-even,Simulator,307.3264,1.0
4,4,2,16,2,decreasing0.5,even-even,Model(B),285.431201879529,1.07670919638881047629
4,4,2,16,2,decreasing0.5,even-even,Model(B1),364.5320652173913,.84307096501023498968
4,4,2,16,2,decreasing0.5,even-even,Model(B2),343.4861873292264,.89472709918734583103
4,4,2,16,2,decreasing0.5,even-even,Model(B3),1092.9353905249786,.28119356611956667935
4,4,2,16,2,decreasing0.75,model-model,Simulator,437.8984,1.0
4,4,2,16,2,decreasing0.75,model-model,Model(B),169.99046022201668,2.57601749785300391271
4,4,2,16,2,decreasing0.75,model-model,Model(B1),286.9943181818182,1.52580860406644087658
4,4,2,16,2,decreasing0.75,model-model,Model(B2),256.0279286241172,1.71035403189506197388
4,4,2,16,2,decreasing0.75,model-model,Model(B3),1015.3976434894055,.43125804241101625456
4,4,2,16,2,decreasing0.75,model-even,Simulator,435.7813,1.0
4,4,2,16,2,decreasing0.75,model-even,Model(B),212.29619565217394,2.05270423551999973935
4,4,2,16,2,decreasing0.75,model-even,Model(B1),286.9943181818182,1.51843180297360961257
4,4,2,16,2,decreasing0.75,model-even,Model(B2),256.0279286241172,1.70208501213859555220
4,4,2,16,2,decreasing0.75,model-even,Model(B3),1015.3976434894055,.42917304643572070082
4,4,2,16,2,decreasing0.75,even-model,Simulator,450.8785,1.0
4,4,2,16,2,decreasing0.75,even-model,Model(B),380.5441252587992,1.18482580618835734021
4,4,2,16,2,decreasing0.75,even-model,Model(B1),472.2107919254659,.95482464126141148272
4,4,2,16,2,decreasing0.75,even-model,Model(B2),460.66259549767955,.97876082062380331798
4,4,2,16,2,decreasing0.75,even-model,Model(B3),1433.6324347920302,.31450076676411597897
4,4,2,16,2,decreasing0.75,even-even,Simulator,482.0244,1.0
4,4,2,16,2,decreasing0.75,even-even,Model(B),451.68992300724636,1.06715774571811067566
4,4,2,16,2,decreasing0.75,even-even,Model(B1),543.356589673913,.88712350077373579107
4,4,2,16,2,decreasing0.75,even-even,Model(B2),531.8083932461267,.90638734950712572289
4,4,2,16,2,decreasing0.75,even-even,Model(B3),1504.7782325404773,.32032919507761017474
4,4,2,16,3,ideal,model-model,Simulator,183.5773,1.0
4,4,2,16,3,ideal,model-model,Model(B),180.96440217391307,1.01443873930285937960
4,4,2,16,3,ideal,model-model,Model(B1),180.96440217391307,1.01443873930285937960
4,4,2,16,3,ideal,model-model,Model(B2),180.96440217391307,1.01443873930285937960
4,4,2,16,3,ideal,model-model,Model(B3),180.96440217391307,1.01443873930285937960
4,4,2,16,3,ideal,model-even,Simulator,235.7990,1.0
4,4,2,16,3,ideal,model-even,Model(B),233.12297937569681,1.01147900833915889168
4,4,2,16,3,ideal,model-even,Model(B1),233.12297937569681,1.01147900833915889168
4,4,2,16,3,ideal,model-even,Model(B2),233.12297937569681,1.01147900833915889168
4,4,2,16,3,ideal,model-even,Model(B3),233.12297937569681,1.01147900833915889168
4,4,2,16,3,ideal,even-model,Simulator,163.9486,1.0
4,4,2,16,3,ideal,even-model,Model(B),161.7494824016563,1.01359582464000009211
4,4,2,16,3,ideal,even-model,Model(B1),161.7494824016563,1.01359582464000009211
4,4,2,16,3,ideal,even-model,Model(B2),161.7494824016563,1.01359582464000009211
4,4,2,16,3,ideal,even-model,Model(B3),161.7494824016563,1.01359582464000009211
4,4,2,16,3,ideal,even-even,Simulator,197.9992,1.0
4,4,2,16,3,ideal,even-even,Model(B),195.9594220317726,1.01040918546849292663
4,4,2,16,3,ideal,even-even,Model(B1),195.9594220317726,1.01040918546849292663
4,4,2,16,3,ideal,even-even,Model(B2),195.9594220317726,1.01040918546849292663
4,4,2,16,3,ideal,even-even,Model(B3),195.9594220317726,1.01040918546849292663
4,4,2,16,3,transit,model-model,Simulator,584.1222,1.0
4,4,2,16,3,transit,model-model,Model(B),191.33806989734302,3.05282790985293252767
4,4,2,16,3,transit,model-model,Model(B1),233.00473656400968,2.50691126976096218470
4,4,2,16,3,transit,model-model,Model(B2),224.57096446357744,2.60105842888134011950
4,4,2,16,3,transit,model-model,Model(B3),764.73104962376,.76382696934743562321
4,4,2,16,3,transit,model-even,Simulator,581.5048,1.0
4,4,2,16,3,transit,model-even,Model(B),215.0671516455314,2.70382899271583081031
4,4,2,16,3,transit,model-even,Model(B1),256.7338183121981,2.26501052266074280227
4,4,2,16,3,transit,model-even,Model(B2),248.3000462117658,2.34194398620472409500
4,4,2,16,3,transit,model-even,Model(B3),788.4601313719484,.73751959910536144172
4,4,2,16,3,transit,even-model,Simulator,602.1400,1.0
4,4,2,16,3,transit,even-model,Model(B),574.014209692029,1.04899842169945774152
4,4,2,16,3,transit,even-model,Model(B1),699.014209692029,.86141310384132284664
4,4,2,16,3,transit,even-model,Model(B2),673.7128933907322,.89376350951142895472
4,4,2,16,3,transit,even-model,Model(B3),2294.19314887128,.26246264413100825258
4,4,2,16,3,transit,even-even,Simulator,667.7826,1.0
4,4,2,16,3,transit,even-even,Model(B),645.2014549365942,1.03499859600537465306
4,4,2,16,3,transit,even-even,Model(B1),770.2014549365942,.86702329075056642858
4,4,2,16,3,transit,even-even,Model(B2),744.9001386352975,.89647264829809061965
4,4,2,16,3,transit,even-even,Model(B3),2365.380394115845,.28231509894188089197
4,4,2,16,3,increasing0.25,model-model,Simulator,229.9455,1.0
4,4,2,16,3,increasing0.25,model-model,Model(B),226.44927536231884,1.01543932800000000259
4,4,2,16,3,increasing0.25,model-model,Model(B1),226.44927536231884,1.01543932800000000259
4,4,2,16,3,increasing0.25,model-model,Model(B2),226.44927536231884,1.01543932800000000259
4,4,2,16,3,increasing0.25,model-model,Model(B3),226.44927536231884,1.01543932800000000259
4,4,2,16,3,increasing0.25,model-even,Simulator,261.4217,1.0
4,4,2,16,3,increasing0.25,model-even,Model(B),258.03524116847825,1.01312401676680526991
4,4,2,16,3,increasing0.25,model-even,Model(B1),258.03524116847825,1.01312401676680526991
4,4,2,16,3,increasing0.25,model-even,Model(B2),258.03524116847825,1.01312401676680526991
4,4,2,16,3,increasing0.25,model-even,Model(B3),258.03524116847825,1.01312401676680526991
4,4,2,16,3,increasing0.25,even-model,Simulator,218.5336,1.0
4,4,2,16,3,increasing0.25,even-model,Model(B),215.66597653554174,1.01329659648000006076
4,4,2,16,3,increasing0.25,even-model,Model(B1),215.66597653554174,1.01329659648000006076
4,4,2,16,3,increasing0.25,even-model,Model(B2),215.66597653554174,1.01329659648000006076
4,4,2,16,3,increasing0.25,even-model,Model(B3),215.66597653554174,1.01329659648000006076
4,4,2,16,3,increasing0.25,even-even,Simulator,251.4273,1.0
4,4,2,16,3,increasing0.25,even-even,Model(B),248.76714046822747,1.01069337182863299213
4,4,2,16,3,increasing0.25,even-even,Model(B1),248.76714046822747,1.01069337182863299213
4,4,2,16,3,increasing0.25,even-even,Model(B2),248.76714046822747,1.01069337182863299213
4,4,2,16,3,increasing0.25,even-even,Model(B3),248.76714046822747,1.01069337182863299213
4,4,2,16,3,increasing0.5,model-model,Simulator,351.4058,1.0
4,4,2,16,3,increasing0.5,model-model,Model(B),251.61030595813205,1.39662721151999997273
4,4,2,16,3,increasing0.5,model-model,Model(B1),251.61030595813205,1.39662721151999997273
4,4,2,16,3,increasing0.5,model-model,Model(B2),251.61030595813205,1.39662721151999997273
4,4,2,16,3,increasing0.5,model-model,Model(B3),423.5609772915466,.82964630558522731994
4,4,2,16,3,increasing0.5,model-even,Simulator,358.0676,1.0
4,4,2,16,3,increasing0.5,model-even,Model(B),284.1186311141305,1.26027497245037826208
4,4,2,16,3,increasing0.5,model-even,Model(B1),284.1186311141305,1.26027497245037826208
4,4,2,16,3,increasing0.5,model-even,Model(B2),284.1186311141305,1.26027497245037826208
4,4,2,16,3,increasing0.5,model-even,Model(B3),458.00506696545966,.78179833767429385316
4,4,2,16,3,increasing0.5,even-model,Simulator,299.3254,1.0
4,4,2,16,3,increasing0.5,even-model,Model(B),196.89362545289856,1.52023916117896591647
4,4,2,16,3,increasing0.5,even-model,Model(B1),255.2269587862319,1.17278128228884796778
4,4,2,16,3,increasing0.5,even-model,Model(B2),231.17165830642375,1.29481876019263909908
4,4,2,16,3,increasing0.5,even-model,Model(B3),529.4512216144333,.56535028682581876151
4,4,2,16,3,increasing0.5,even-even,Simulator,304.6716,1.0
4,4,2,16,3,increasing0.5,even-even,Model(B),239.9487375452899,1.26973620747845682720
4,4,2,16,3,increasing0.5,even-even,Model(B1),298.28207087862324,1.02142109682474607509
4,4,2,16,3,increasing0.5,even-even,Model(B2),274.22677039881506,1.11102063287587947609
4,4,2,16,3,increasing0.5,even-even,Model(B3),572.5063337068245,.53217157970521190594
4,4,2,16,3,increasing0.75,model-model,Simulator,437.4912,1.0
4,4,2,16,3,increasing0.75,model-model,Model(B),251.61030595813205,1.73876502527999996605
4,4,2,16,3,increasing0.75,model-model,Model(B1),251.61030595813205,1.73876502527999996605
4,4,2,16,3,increasing0.75,model-model,Model(B2),251.61030595813205,1.73876502527999996605
4,4,2,16,3,increasing0.75,model-model,Model(B3),539.7883406313072,.81048656865825222105
4,4,2,16,3,increasing0.75,model-even,Simulator,444.4785,1.0
4,4,2,16,3,increasing0.75,model-even,Model(B),284.1186311141305,1.56441166232936309893
4,4,2,16,3,increasing0.75,model-even,Model(B1),284.1186311141305,1.56441166232936309893
4,4,2,16,3,increasing0.75,model-even,Model(B2),284.1186311141305,1.56441166232936309893
4,4,2,16,3,increasing0.75,model-even,Model(B3),556.4601767460781,.79876066351972357821
4,4,2,16,3,increasing0.75,even-model,Simulator,447.2002,1.0
4,4,2,16,3,increasing0.75,even-model,Model(B),348.6107336956522,1.28280674338162923627
4,4,2,16,3,increasing0.75,even-model,Model(B1),440.2774003623188,1.01572372243495623385
4,4,2,16,3,increasing0.75,even-model,Model(B2),413.1312642004957,1.08246515999082168233
4,4,2,16,3,increasing0.75,even-model,Model(B3),1214.523766420441,.36821033261294722127
4,4,2,16,3,increasing0.75,even-even,Simulator,454.1460,1.0
4,4,2,16,3,increasing0.75,even-even,Model(B),386.12236495388674,1.17617118618404061550
4,4,2,16,3,increasing0.75,even-even,Model(B1),477.7890316205534,.95051575055969465995
4,4,2,16,3,increasing0.75,even-even,Model(B2),450.6428954587302,1.00777357099506434739
4,4,2,16,3,increasing0.75,even-even,Model(B3),1252.0353976786757,.36272616640232781302
4,4,2,16,3,decreasing0.25,model-model,Simulator,197.2559,1.0
4,4,2,16,3,decreasing0.25,model-model,Model(B),193.89043090062114,1.01735758223727831485
4,4,2,16,3,decreasing0.25,model-model,Model(B1),477.7890316205534,.41285146151420044187
4,4,2,16,3,decreasing0.25,model-model,Model(B2),450.6428954587302,.43772109132931989581
4,4,2,16,3,decreasing0.25,model-model,Model(B3),1252.0353976786757,.15754818143777757561
4,4,2,16,3,decreasing0.25,model-even,Simulator,224.6184,1.0
4,4,2,16,3,decreasing0.25,model-even,Model(B),221.23216711956522,1.01530624106124985848
4,4,2,16,3,decreasing0.25,model-even,Model(B1),477.7890316205534,.47012046140562224264
4,4,2,16,3,decreasing0.25,model-even,Model(B2),450.6428954587302,.49843990055884618957
4,4,2,16,3,decreasing0.25,model-even,Model(B3),1252.0353976786757,.17940259549885858212
4,4,2,16,3,decreasing0.25,even-model,Simulator,185.3574,1.0
4,4,2,16,3,decreasing0.25,even-model,Model(B),179.3530452035887,1.03347785252040514576
4,4,2,16,3,decreasing0.25,even-model,Model(B1),477.7890316205534,.38794821088987582619
4,4,2,16,3,decreasing0.25,even-model,Model(B2),450.6428954587302,.41131770159455448306
4,4,2,16,3,decreasing0.25,even-model,Model(B3),1252.0353976786757,.14804485587520937621
4,4,2,16,3,decreasing0.25,even-even,Simulator,214.3798,1.0
4,4,2,16,3,decreasing0.25,even-even,Model(B),211.72122352285396,1.01255696728419417797
4,4,2,16,3,decreasing0.25,even-even,Model(B1),477.7890316205534,.44869133825209784796
4,4,2,16,3,decreasing0.25,even-even,Model(B2),450.6428954587302,.47571991517090912566
4,4,2,16,3,decreasing0.25,even-even,Model(B3),1252.0353976786757,.17122503117521183956
4,4,2,16,3,decreasing0.5,model-model,Simulator,327.8336,1.0
4,4,2,16,3,decreasing0.5,model-model,Model(B),269.02956780538307,1.21857832458458979681
4,4,2,16,3,decreasing0.5,model-model,Model(B1),470.58464673913056,.69665171244257601565
4,4,2,16,3,decreasing0.5,model-model,Model(B2),443.43851057730734,.73929889303749762869
4,4,2,16,3,decreasing0.5,model-model,Model(B3),1244.8310127972527,.26335590664898923032
4,4,2,16,3,decreasing0.5,model-even,Simulator,344.8502,1.0
4,4,2,16,3,decreasing0.5,model-even,Model(B),323.4989648033126,1.06600093824000009687
4,4,2,16,3,decreasing0.5,model-even,Model(B1),470.58464673913056,.73281226319134105691
4,4,2,16,3,decreasing0.5,model-even,Model(B2),443.43851057730734,.77767309733889285525
4,4,2,16,3,decreasing0.5,model-even,Model(B3),1244.8310127972527,.27702571389596815541
4,4,2,16,3,decreasing0.5,even-model,Simulator,329.7827,1.0
4,4,2,16,3,decreasing0.5,even-model,Model(B),300.70823628364394,1.09668662247392347928
4,4,2,16,3,decreasing0.5,even-model,Model(B1),470.58464673913056,.70079358152714155412
4,4,2,16,3,decreasing0.5,even-model,Model(B2),443.43851057730734,.74369431642429930682
4,4,2,16,3,decreasing0.5,even-model,Model(B3),1244.8310127972527,.26492166134176490953
4,4,2,16,3,decreasing0.5,even-even,Simulator,345.6412,1.0
4,4,2,16,3,decreasing0.5,even-even,Model(B),326.7673941349638,1.05775914673188233117
4,4,2,16,3,decreasing0.5,even-even,Model(B1),470.58464673913056,.73449315100925257552
4,4,2,16,3,decreasing0.5,even-even,Model(B2),443.43851057730734,.77945688467610496720
4,4,2,16,3,decreasing0.5,even-even,Model(B3),1244.8310127972527,.27766114150973120618
4,4,2,16,3,decreasing0.75,model-model,Simulator,435.9806,1.0
4,4,2,16,3,decreasing0.75,model-model,Model(B),177.46851023017905,2.45666456226249538517
4,4,2,16,3,decreasing0.75,model-model,Model(B1),346.76963932806325,1.25726289315524029820
4,4,2,16,3,decreasing0.75,model-model,Model(B2),319.62350316624014,1.36404424481024818058
4,4,2,16,3,decreasing0.75,model-model,Model(B3),1121.0160053861855,.38891558898822897609
4,4,2,16,3,decreasing0.75,model-even,Simulator,436.0677,1.0
4,4,2,16,3,decreasing0.75,model-even,Model(B),212.29619565217394,2.05405329407999973918
4,4,2,16,3,decreasing0.75,model-even,Model(B1),346.76963932806325,1.25751406854697520895
4,4,2,16,3,decreasing0.75,model-even,Model(B2),319.62350316624014,1.36431675293038694963
4,4,2,16,3,decreasing0.75,model-even,Model(B3),1121.0160053861855,.38899328636238019921
4,4,2,16,3,decreasing0.75,even-model,Simulator,454.1314,1.0
4,4,2,16,3,decreasing0.75,even-model,Model(B),420.0940519323672,1.08102316114942904084
4,4,2,16,3,decreasing0.75,even-model,Model(B1),511.7607185990339,.88739010927451301961
4,4,2,16,3,decreasing0.75,even-model,Model(B2),502.30901245015343,.90408770048708945043
4,4,2,16,3,decreasing0.75,even-model,Model(B3),1498.3402448124675,.30308963639753209541
4,4,2,16,3,decreasing0.75,even-even,Simulator,514.1611,1.0
4,4,2,16,3,decreasing0.75,even-even,Model(B),493.4292572463768,1.04201583600720999155
4,4,2,16,3,decreasing0.75,even-even,Model(B1),585.0959239130435,.87876377015474512480
4,4,2,16,3,decreasing0.75,even-even,Model(B2),575.644217764163,.89319250351724689859
4,4,2,16,3,decreasing0.75,even-even,Model(B3),1571.675450126477,.32714203174620056402
4,4,2,16,4,ideal,model-model,Simulator,158.7382,1.0
4,4,2,16,4,ideal,model-model,Model(B),156.36298834278514,1.01519037006384034354
4,4,2,16,4,ideal,model-model,Model(B1),156.36298834278514,1.01519037006384034354
4,4,2,16,4,ideal,model-model,Model(B2),156.36298834278514,1.01519037006384034354
4,4,2,16,4,ideal,model-model,Model(B3),156.36298834278514,1.01519037006384034354
4,4,2,16,4,ideal,model-even,Simulator,213.9422,1.0
4,4,2,16,4,ideal,model-even,Model(B),211.26076505016727,1.01269253639783033115
4,4,2,16,4,ideal,model-even,Model(B1),211.26076505016727,1.01269253639783033115
4,4,2,16,4,ideal,model-even,Model(B2),211.26076505016727,1.01269253639783033115
4,4,2,16,4,ideal,model-even,Model(B3),211.26076505016727,1.01269253639783033115
4,4,2,16,4,ideal,even-model,Simulator,163.9757,1.0
4,4,2,16,4,ideal,even-model,Model(B),161.7494824016563,1.01376336768000009213
