simulation,analysis,data,node,scenario,heuristic,time,model,model-bw,ideal-normalization,model-normalization
16,4,4,64,increasing0.25,even-model,1156.4818,601.1092445917623,601.1092445917623,6.98107323692680653581,.99963350516524335862
16,4,4,64,increasing0.25,even-even,1156.2076,600.8798868585194,600.8798868585194,5.66788713517689603598,.99939649364710592686
16,4,4,64,increasing0.5,model-model,2311.4916,916.8343280973819,916.8343280973819,11.07968534825521283953,1.00000000000000000000
16,4,4,64,increasing0.5,model-even,2311.4146,909.6541310865123,909.6541310865123,8.34221337582491351603,.99996668817658692767
16,4,4,64,increasing0.5,even-model,2312.0844,2750.502984292146,2750.502984292146,13.95683920521358255120,1.00025645777817232820
16,4,4,64,increasing0.5,even-even,2311.8690,2728.962393259537,2728.962393259537,11.33309672355922540365,1.00016327119683238303
16,4,4,64,increasing0.75,model-model,3467.2656,2401.8508450044287,2401.8508450044287,16.61966319359729427492,1.00000000000000000000
16,4,4,64,increasing0.75,model-even,3467.4183,2394.2532453667477,2394.2532453667477,12.51438981212634147133,1.00004404046808528311
16,4,4,64,increasing0.75,even-model,3471.2754,7205.552535013286,7205.552535013286,20.95426645965582435307,1.00115647327392513570
16,4,4,64,increasing0.75,even-even,3470.9906,7182.759736100242,7182.759736100242,17.01526868363426730466,1.00107433361897629071
16,4,4,64,decreasing0.25,model-model,1157.7848,548.4683977455718,7182.759736100242,5.54961622399691694591,1.00000000000000000000
16,4,4,64,decreasing0.25,model-even,1158.8079,635.8678929765887,7182.759736100242,4.18229718000032482238,1.00088367026411125798
16,4,4,64,decreasing0.25,even-model,1157.5125,1350.357164351133,7182.759736100242,6.98729503149832548189,.99976480948791174318
16,4,4,64,decreasing0.25,even-even,1159.8572,1343.7116080137882,7182.759736100242,5.68577797146662601161,1.00178996994951047897
16,4,4,64,decreasing0.5,model-model,2311.8673,1546.1626873054631,7079.448255121982,11.08148619312323636316,1.00000000000000000000
16,4,4,64,decreasing0.5,model-even,2311.7742,1536.8433843918158,7079.448255121982,8.34351122171112823446,.99995972952253790691
16,4,4,64,decreasing0.5,even-model,2317.1217,4638.488061916389,7079.448255121982,13.98724673969996305677,1.00227279480963288853
16,4,4,64,decreasing0.5,even-even,2312.9404,4610.530153175447,7079.448255121982,11.33834887228807697530,1.00046417024022096770
16,4,4,64,decreasing0.75,model-model,3468.0580,3117.9868219907657,6952.839389632851,16.62346140885793265693,1.00000000000000000000
16,4,4,64,decreasing0.75,model-even,3468.4928,3091.8806455867802,6952.839389632851,12.51826783049324279210,1.00012537275904843575
16,4,4,64,decreasing0.75,even-model,3474.1672,9353.960465972299,9353.960465972299,20.97172273746888197243,1.00176156223454163684
16,4,4,64,decreasing0.75,even-even,3475.6085,9275.641936760341,9275.641936760341,17.03790625841022742480,1.00217715505334685867
16,4,4,64,ideal,model-model,190.7087,187.0622335890878,187.0622335890878,1.00000000000000000000,1.00000000000000000000
16,4,4,64,ideal,model-even,264.7500,261.02213768115945,261.02213768115945,1.00000000000000000000,1.38824290658999825388
16,4,4,64,ideal,even-model,172.9290,169.83695652173913,169.83695652173913,1.00000000000000000000,.90677037806875092746
16,4,4,64,ideal,even-even,205.5801,202.44171195652174,202.44171195652174,1.00000000000000000000,1.07797966217587346565
16,4,4,64,transit,model-model,4624.0923,4869.543949702911,4869.543949702911,24.24688700620370229570,1.00000000000000000000
16,4,4,64,transit,model-even,4623.0904,4796.515869992766,4796.515869992766,17.46209782813975448536,.99978333044952411525
16,4,4,64,transit,even-model,4630.6514,14608.631849108735,14608.631849108735,26.77776081513222189453,1.00141846217040261069
16,4,4,64,transit,even-even,4627.6614,14389.547609978299,14389.547609978299,22.51025950468941303170,1.00077184877992162915
16,4,4,64,increasing0.25,model-model,1157.4648,461.59341032608705,461.59341032608705,6.06928157970769031512,1.00000000000000000000
16,4,4,64,increasing0.25,model-even,1159.6288,532.7557744565217,532.7557744565217,4.38008989612842304060,1.00186960329160765839
16,4,4,64,increasing0.25,even-model,1156.5890,596.6335563515796,596.6335563515796,6.68823042982958323936,.99924334632033734416
16,4,4,64,increasing0.25,even-even,1156.8825,606.8557597030289,606.8557597030289,5.62740508444153884544,.99949691774644032371
16,4,4,64,increasing0.5,model-model,2311.5386,934.5477870877186,934.5477870877186,12.12078211429263583674,1.00000000000000000000
16,4,4,64,increasing0.5,model-even,2311.4389,924.5796173639867,924.5796173639867,8.73064740321057601510,.99995686855499622632
16,4,4,64,increasing0.5,even-model,2312.2338,2803.6433612631554,2803.6433612631554,13.37100081536353069756,1.00030075206185178997
16,4,4,64,increasing0.5,even-even,2311.9348,2773.73885209196,2773.73885209196,11.24590755622747532470,1.00017140098806915878
16,4,4,64,increasing0.75,model-model,3467.2912,2443.826479790046,2443.826479790046,18.18108560333115374390,1.00000000000000000000
16,4,4,64,increasing0.75,model-even,3467.1925,2433.9543387121475,2433.9543387121475,13.09610009442870632672,.99997153397441783949
16,4,4,64,increasing0.75,even-model,3471.1846,7331.4794393701395,7331.4794393701395,20.07288887346830201990,1.00112289386019841656
16,4,4,64,increasing0.75,even-even,3470.5215,7301.863016136443,7301.863016136443,16.88160235353519139255,1.00093164946745747804
16,4,4,64,decreasing0.25,model-model,1158.2033,561.1867007672635,7301.863016136443,6.07315397776818781733,1.00000000000000000000
16,4,4,64,decreasing0.25,model-even,1158.7293,655.6994147157192,7301.863016136443,4.37669235127478753541,1.00045415170203711213
16,4,4,64,decreasing0.25,even-model,1157.4722,1351.666346374948,7301.863016136443,6.69333772820059099399,.99936876367041951961
16,4,4,64,decreasing0.25,even-even,1159.7570,1337.2346754219202,7301.863016136443,5.64138746892330531992,1.00134147433356475499
16,4,4,64,decreasing0.5,model-model,2311.9357,1561.822278041515,7177.633396571226,12.12286434756253909758,1.00000000000000000000
16,4,4,64,decreasing0.5,model-even,2311.7736,1545.6474497655488,7177.633396571226,8.73191161473087818696,.99992988559327147376
16,4,4,64,decreasing0.5,even-model,2313.8268,4685.466834124544,7177.633396571226,13.38021268844439047239,1.00081797257596740255
16,4,4,64,decreasing0.5,even-even,2314.4172,4636.942349296646,7177.633396571226,11.25798265493595926843,1.00107334299998049253
16,4,4,64,decreasing0.75,model-model,3468.1564,3165.952239372162,7103.103505266877,18.18562236541909204981,1.00000000000000000000
16,4,4,64,decreasing0.75,model-even,3467.5425,3127.2142977960752,7103.103505266877,13.09742209631728045325,.99982298952838459072
16,4,4,64,decreasing0.75,even-model,3474.5934,9497.856718116487,9497.856718116487,20.09260100966292524677,1.00185602933016515633
16,4,4,64,decreasing0.75,even-even,3477.3178,9381.642893388227,9381.642893388227,16.91466148717701761989,1.00264157637181529644
16,4,4,64,ideal,model-model,209.0812,204.36111111111111,204.36111111111111,1.00000000000000000000,1.00000000000000000000
16,4,4,64,ideal,model-even,276.7894,271.7391304347826,271.7391304347826,1.00000000000000000000,1.32383686338130831466
16,4,4,64,ideal,even-model,160.1808,157.1664402173913,157.1664402173913,1.00000000000000000000,.76611766146358448296
16,4,4,64,ideal,even-even,204.8744,201.68165760869567,201.68165760869567,1.00000000000000000000,.97987958745214777799
16,4,4,64,transit,model-model,4624.0846,4847.5241945847065,4847.5241945847065,22.11621417898883304668,1.00000000000000000000
16,4,4,64,transit,model-even,4623.1125,4772.482726061156,4772.482726061156,16.70263565006463397803,.99978977460749744933
16,4,4,64,transit,even-model,4630.6530,14542.57258375412,14542.57258375412,28.90891417698001258577,1.00142047574129590968
16,4,4,64,transit,even-even,4627.7151,14317.44817818347,14317.44817818347,22.58805931829452581679,1.00078512836897491019
16,4,4,64,increasing0.25,model-model,1157.2251,453.2102455716586,453.2102455716586,5.53481183387124236899,1.00000000000000000000
16,4,4,64,increasing0.25,model-even,1157.6676,570.4615319293479,570.4615319293479,4.18248531193752361904,1.00038238023008660977
16,4,4,64,increasing0.25,even-model,1156.2180,597.7829397467423,597.7829397467423,7.21820592730214857211,.99912972852040627186
16,4,4,64,increasing0.25,even-even,1156.2480,599.9466413432096,599.9466413432096,5.64369194003740828527,.99915565260380197422
16,4,4,64,increasing0.5,model-model,2311.5202,946.5606794168144,946.5606794168144,11.05560997354138009538,1.00000000000000000000
16,4,4,64,increasing0.5,model-even,2311.4397,937.9135440001477,937.9135440001477,8.35089674676848174099,.99996517443369086716
16,4,4,64,increasing0.5,even-model,2312.7737,2839.682038250443,2839.682038250443,14.43852009729006222968,1.00054228381824221133
16,4,4,64,increasing0.5,even-even,2311.9371,2813.740632000443,2813.740632000443,11.28465586720449211809,1.00018035749806555876
16,4,4,64,increasing0.75,model-model,3467.3060,2434.0531431581635,2434.0531431581635,16.58353787906325389370,1.00000000000000000000
16,4,4,64,increasing0.75,model-even,3467.2116,2424.6072362288155,2424.6072362288155,12.52653316926153963988,.99997277425182548064
16,4,4,64,increasing0.75,even-model,3471.1243,7302.159429474492,7302.159429474492,21.67003973010498137105,1.00110122960015643268
16,4,4,64,increasing0.75,even-even,3470.5050,7273.821708686448,7273.821708686448,16.93967133033702600227,1.00092261830943101070
16,4,4,64,decreasing0.25,model-model,1157.7065,590.7372400756144,7273.821708686448,5.53711428861131464713,1.00000000000000000000
16,4,4,64,decreasing0.25,model-even,1159.1962,648.7553302675585,7273.821708686448,4.18800792226869959615,1.00128676827848854610
16,4,4,64,decreasing0.25,even-model,1161.6742,1336.857028935258,7273.821708686448,7.25226868638438564422,1.00342720715483587593
16,4,4,64,decreasing0.25,even-even,1158.6268,1330.4593769311823,7273.821708686448,5.65530295634788924336,1.00079493377639323956
16,4,4,64,decreasing0.5,model-model,2312.4336,1532.4681185095967,7171.299544963621,11.05997861118072787032,1.00000000000000000000
16,4,4,64,decreasing0.5,model-even,2312.8049,1520.3742694380387,7171.299544963621,8.35582901657361156171,1.00016056677259835698
16,4,4,64,decreasing0.5,even-model,2314.2769,4597.40435552879,7171.299544963621,14.44790449292299701337,1.00079712559097913124
16,4,4,64,decreasing0.5,even-even,2314.7951,4561.122808314117,7171.299544963621,11.29860587755229545516,1.00102121851196073262
16,4,4,64,decreasing0.75,model-model,3468.1115,3132.8869979716783,7037.044704610361,16.58739044926086133043,1.00000000000000000000
16,4,4,64,decreasing0.75,model-even,3467.5681,3109.8633623285627,7037.044704610361,12.52782115211059383054,.99984331530286728093
16,4,4,64,decreasing0.75,even-model,3474.1253,9398.660993915037,9398.660993915037,21.68877480946530420624,1.00173402729410516357
16,4,4,64,decreasing0.75,even-even,3472.6718,9329.590086985689,9329.590086985689,16.95024756631380006482,1.00131492312170470874
2,4,4,64,ideal,model-model,18.5532,18.115942028985508,18.115942028985508,1.00000000000000000000,1.00000000000000000000
2,4,4,64,ideal,model-even,22.1474,21.76436774542593,21.76436774542593,1.00000000000000000000,1.19372399370459004376
2,4,4,64,ideal,even-model,18.8331,18.37892323369565,18.37892323369565,1.00000000000000000000,1.01508634629066683914
2,4,4,64,ideal,even-even,23.6234,23.124640729515054,23.124640729515054,1.00000000000000000000,1.27327900308302610870
2,4,4,64,transit,model-model,587.0796,457.7895341932601,457.7895341932601,31.64303731970765151025,1.00000000000000000000
2,4,4,64,transit,model-even,588.8240,462.1429387710194,462.1429387710194,26.58659707234257745830,1.00297131768843611666
2,4,4,64,transit,even-model,578.8395,1290.1341418173695,1290.1341418173695,30.73522149831944820555,.98596425425104193707
2,4,4,64,transit,even-even,578.2110,1302.4028274456,1302.4028274456,24.47619732976624871948,.98489370095639501014
2,4,4,64,increasing0.25,model-model,144.9586,37.74154589371981,37.74154589371981,7.81313196645322639760,1.00000000000000000000
2,4,4,64,increasing0.25,model-even,144.9281,42.45202813632247,42.45202813632247,6.54379746606825180382,.99978959509818665467
2,4,4,64,increasing0.25,even-model,144.6664,59.952678349604916,59.952678349604916,7.68149693890012796618,.99798425205541444246
2,4,4,64,increasing0.25,even-even,144.7576,60.39943613201054,60.39943613201054,6.12772081918775451459,.99861339720444319964
2,4,4,64,increasing0.5,model-model,290.6346,116.51410455486541,116.51410455486541,15.66493111700407476877,1.00000000000000000000
2,4,4,64,increasing0.5,model-even,290.5257,126.36882794068083,126.36882794068083,13.11782421412897224956,.99962530269967856545
2,4,4,64,increasing0.5,even-model,289.1166,264.6222890156489,264.6222890156489,15.35151408955509183299,.99477694672279212454
2,4,4,64,increasing0.5,even-even,289.3690,267.51752339064893,267.51752339064893,12.24925285945291532971,.99564539115439111516
2,4,4,64,increasing0.75,model-model,442.5866,238.49240561538386,238.49240561538386,23.85500075458680982256,1.00000000000000000000
2,4,4,64,increasing0.75,model-even,441.8905,240.8879981806352,240.8879981806352,19.95225173158023063655,.99842720046201127643
2,4,4,64,increasing0.75,even-model,434.3985,661.27439738811,661.27439738811,23.06569284929193813020,.98149943988362955408
2,4,4,64,increasing0.75,even-even,433.5982,667.916722228125,667.916722228125,18.35460602622823132995,.97969120619557844724
2,4,4,64,decreasing0.25,model-model,146.6880,56.915375175315575,667.916722228125,7.90634499708945087639,1.00000000000000000000
2,4,4,64,decreasing0.25,model-even,146.8586,64.69979296066253,667.916722228125,6.63096345394944779071,1.00116301265270506108
2,4,4,64,decreasing0.25,even-model,145.7270,114.09530275918303,667.916722228125,7.73781268086507266461,.99344868019197207678
2,4,4,64,decreasing0.25,even-even,145.6168,114.72340032096287,667.916722228125,6.16409153635801789750,.99269742582897033158
2,4,4,64,decreasing0.5,model-model,382.5699,284.57687587657784,660.1737696931764,20.62015716965267447125,1.00000000000000000000
2,4,4,64,decreasing0.5,model-even,408.1055,323.4989648033126,660.1737696931764,18.42679050362570775802,1.06674754077620847850
2,4,4,64,decreasing0.5,even-model,289.5563,400.0049044817999,660.1737696931764,15.37486128146720401845,.75687162006211152524
2,4,4,64,decreasing0.5,even-even,289.4824,402.6189122565583,660.1737696931764,12.25405318455429785720,.75667845274811217505
2,4,4,64,decreasing0.75,model-model,444.1865,287.69665384381193,654.7066714093785,23.94123385723217558157,1.00000000000000000000
2,4,4,64,decreasing0.75,model-even,444.6458,290.25250750540283,654.7066714093785,20.07665911122750300260,1.00103402512233037248
2,4,4,64,decreasing0.75,even-model,434.9032,810.7814790143791,810.7814790143791,23.09249141139801732056,.97910044542101121938
2,4,4,64,decreasing0.75,even-even,433.8004,817.984339333408,817.984339333408,18.36316533606508800596,.97661770450024933220
2,4,4,64,ideal,model-model,17.4949,17.046893870772948,17.046893870772948,1.00000000000000000000,1.00000000000000000000
2,4,4,64,ideal,model-even,21.5510,21.172859418783336,21.172859418783336,1.00000000000000000000,1.23184470902948859381
2,4,4,64,ideal,even-model,19.6561,19.204358163988662,19.204358163988662,1.00000000000000000000,1.12353314394480677225
2,4,4,64,ideal,even-even,24.9577,24.48111870296823,24.48111870296823,1.00000000000000000000,1.42657002897987413474
2,4,4,64,transit,model-model,590.1605,450.1601493690526,450.1601493690526,33.73328798678472011843,1.00000000000000000000
2,4,4,64,transit,model-even,588.9788,457.198052820449,457.198052820449,27.32953459236230337339,.99799766334751309177
2,4,4,64,transit,even-model,579.4310,1268.6331482218757,1268.6331482218757,29.47843163191070456499,.98181935253206542965
2,4,4,64,transit,even-even,578.2017,1288.4672397667198,1288.4672397667198,23.16726701579071789467,.97973635985464970969
2,4,4,64,increasing0.25,model-model,145.9141,34.17282869300715,34.17282869300715,8.34037919622289924492,1.00000000000000000000
